City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
346,meulaboh,4.1363,96.1285,24.23,89,100,1.93,ID,2023-04-07
347,mahendranagar,28.9167,80.3333,21.06,34,3,2.24,NP,2023-04-07
348,paka,4.6374,103.4368,25.96,94,95,0.0,MY,2023-04-07
349,ler,8.3018,30.1418,30.58,29,14,1.01,SS,2023-04-07
350,namibe,-15.1961,12.1522,25.58,73,100,0.34,AO,2023-04-07
351,saint-augustin,51.226,-58.6502,1.14,56,98,6.97,CA,2023-04-07
352,kyra,49.5776,111.9753,-3.16,72,27,1.32,RU,2023-04-07
353,kerecsend,47.8,20.35,2.22,97,100,2.15,HU,2023-04-07
354,tsaratanana,-16.7833,47.65,21.79,86,84,3.03,MG,2023-04-07
355,bhander,25.7333,78.75,25.33,17,7,1.54,IN,2023-04-07
356,nabire,-3.3667,135.4833,24.13,90,95,1.37,ID,2023-04-07
357,agua dulce,18.1333,-94.1333,24.88,69,0,6.67,MX,2023-04-07
358,mount gambier,-37.8333,140.7667,12.55,77,86,4.7,AU,2023-04-07
359,taksimo,56.3444,114.8794,-11.94,89,68,0.62,RU,2023-04-07
360,codrington,-38.2667,141.9667,13.12,76,74,7.73,AU,2023-04-07
361,tiksi,71.6872,128.8694,-24.22,99,87,4.07,RU,2023-04-07
362,chumikan,54.7183,135.315,-6.41,94,100,5.58,RU,2023-04-07
363,huarmey,-10.0681,-78.1522,26.83,71,100,3.51,PE,2023-04-07
364,tanout,14.9709,8.8879,30.11,10,12,2.47,NE,2023-04-07
365,avdon,54.6667,55.7167,0.14,43,0,4.0,RU,2023-04-07
366,zheleznodorozhnyy,55.7503,38.0042,4.49,60,43,2.6,RU,2023-04-07
367,kashi,39.4547,75.9797,8.56,31,14,2.0,CN,2023-04-07
368,port lincoln,-34.7333,135.8667,16.11,69,100,5.05,AU,2023-04-07
369,hecun,36.5333,114.1111,7.93,44,87,2.19,CN,2023-04-07
370,kruisfontein,-34.0033,24.7314,18.27,85,27,3.61,ZA,2023-04-07
371,kokkola,63.8385,23.1307,-0.91,89,0,1.54,FI,2023-04-07
372,itarema,-2.9248,-39.9167,25.46,85,81,3.28,BR,2023-04-07
373,rajshahi,24.3667,88.6,24.94,27,4,1.28,BD,2023-04-07
374,la asuncion,11.0333,-63.8628,25.27,75,95,9.43,VE,2023-04-07
375,baghdad,33.3406,44.4009,18.95,45,0,3.09,IQ,2023-04-07
376,norman wells,65.282,-126.8329,-8.98,67,75,10.29,CA,2023-04-07
377,barranca,-10.75,-77.7667,26.55,67,100,5.06,PE,2023-04-07
378,tulagi,-9.0996,160.1476,27.72,76,79,2.59,SB,2023-04-07
379,oksfjord,70.2396,22.3479,2.1,99,100,2.4,NO,2023-04-07
380,zemio,5.0314,25.1361,23.53,63,40,1.12,CF,2023-04-07
381,chicama,-7.8447,-79.1469,28.3,65,96,3.7,PE,2023-04-07
382,nagato,34.3833,131.2,9.44,53,65,8.09,JP,2023-04-07
383,leshukonskoye,64.8989,45.7622,-4.88,93,73,2.6,RU,2023-04-07
384,newport,51.5877,-2.9984,9.69,75,88,1.31,GB,2023-04-07
385,lorengau,-2.0226,147.2712,26.62,84,100,4.86,PG,2023-04-07
386,fort nelson,58.8053,-122.7002,14.77,31,75,2.06,CA,2023-04-07
387,montepuez,-13.1256,38.9997,20.15,97,100,1.31,MZ,2023-04-07
388,aksarka,66.5606,67.7975,-1.74,84,100,5.89,RU,2023-04-07
389,honiara,-9.4333,159.95,28.45,75,77,1.16,SB,2023-04-07
390,monrovia,6.3005,-10.7969,26.87,83,22,3.12,LR,2023-04-07
391,esmeraldas,-19.7625,-44.3139,23.58,83,90,0.96,BR,2023-04-07
392,broken hill,-31.95,141.4333,14.39,77,0,6.63,AU,2023-04-07
393,maceio,-9.6658,-35.7353,27.69,83,40,5.14,BR,2023-04-07
394,laguna,38.421,-121.4238,16.7,67,100,5.14,US,2023-04-07
395,moerai,-22.4333,-151.3333,26.26,76,17,5.73,PF,2023-04-07
396,aranos,-24.1333,19.1167,23.71,31,67,1.97,NA,2023-04-07
397,hanting,36.7708,119.2108,5.77,46,0,3.79,CN,2023-04-07
398,qasigiannguit,68.8193,-51.1922,-5.86,92,74,1.67,GL,2023-04-07
399,myaundzha,63.0494,147.1858,-20.15,98,100,0.63,RU,2023-04-07
400,russell,32.3502,-85.1999,28.34,51,0,0.0,US,2023-04-07
401,shizunai,42.3339,142.3669,6.42,93,86,2.5,JP,2023-04-07
402,tignere,7.3667,12.65,24.54,45,80,0.84,CM,2023-04-07
403,siderno,38.2779,16.302,9.08,79,23,2.35,IT,2023-04-07
404,saint anthony,45.0205,-93.218,10.51,51,0,6.69,US,2023-04-07
405,tulsipur,28.131,82.2973,18.87,27,0,2.76,NP,2023-04-07
406,martapura,-3.4167,114.85,24.05,100,100,1.03,ID,2023-04-07
407,san patricio,28.017,-97.5169,17.92,86,100,6.04,US,2023-04-07
408,piney green,34.716,-77.3202,15.97,98,100,8.23,US,2023-04-07
409,moose factory,51.2585,-80.6094,-2.0,39,0,6.69,CA,2023-04-07
410,pitimbu,-7.4706,-34.8086,28.33,79,29,4.54,BR,2023-04-07
411,nantucket,41.2835,-70.0995,12.06,63,20,7.72,US,2023-04-07
412,solnechnyy,50.7214,136.6319,-2.83,81,100,2.87,RU,2023-04-07
413,college,64.8569,-147.8028,-8.84,56,0,0.0,US,2023-04-07
414,san quintin,30.4833,-115.95,17.5,57,7,7.93,MX,2023-04-07
415,acarau,-2.8856,-40.12,26.16,83,90,3.81,BR,2023-04-07
416,bulgan,48.8125,103.5347,-0.1,40,4,2.47,MN,2023-04-07
417,kabanjahe,3.1001,98.4908,17.1,98,100,0.53,ID,2023-04-07
418,lamballe,48.4676,-2.5144,9.48,93,97,3.08,FR,2023-04-07
419,talnakh,69.4865,88.3972,-36.75,97,34,1.69,RU,2023-04-07
420,bogorodskoye,56.55,37.8833,1.0,72,0,2.59,RU,2023-04-07
421,ringebu,61.5167,10.1667,-1.69,95,100,0.4,NO,2023-04-07
422,sargatskoye,55.6101,73.4972,-8.18,67,6,3.18,RU,2023-04-07
423,bonavista,48.6499,-53.1147,1.59,88,90,6.37,CA,2023-04-07
424,wadena,46.4425,-95.1361,6.02,33,0,4.12,US,2023-04-07
425,westport,41.1415,-73.3579,12.38,31,0,7.2,US,2023-04-07
426,turtas,58.9417,69.1325,-10.71,80,77,3.95,RU,2023-04-07
427,storsteinnes,69.2408,19.2344,2.36,98,100,1.74,NO,2023-04-07
428,muyezerskiy,63.9333,31.65,-0.9,95,64,3.81,RU,2023-04-07
429,yagodnoye,62.55,149.6667,-17.9,88,14,1.26,RU,2023-04-07
430,halifax,44.6453,-63.5724,9.16,44,93,11.83,CA,2023-04-07
431,karatuzskoye,53.6072,92.8667,-2.27,86,100,5.44,RU,2023-04-07
432,iskele,39.484,26.9278,9.05,81,0,3.6,TR,2023-04-07
433,duekoue,6.7472,-7.3496,24.32,87,18,1.3,CI,2023-04-07
434,riyadh,24.6877,46.7219,26.08,16,55,2.2,SA,2023-04-07
435,snyder,32.7179,-100.9176,20.61,27,0,6.17,US,2023-04-07
436,ketchikan,55.3422,-131.6461,8.26,76,75,7.2,US,2023-04-07
437,mae sai,20.4335,99.8762,23.12,39,95,0.97,TH,2023-04-07
438,dolny kubin,49.2098,19.3034,1.33,99,100,0.72,SK,2023-04-07
439,iberia,29.9502,-91.7507,18.0,88,100,7.2,US,2023-04-07
440,belmopan,17.25,-88.7667,36.21,40,0,3.98,BZ,2023-04-07
441,portland,45.5234,-122.6762,13.62,88,100,6.17,US,2023-04-07
442,hanzhong,33.0728,107.0303,11.08,66,84,0.43,CN,2023-04-07
443,gornyak,50.9942,81.4661,-0.24,79,100,5.91,RU,2023-04-07
444,kimberley,-28.7323,24.7623,17.83,63,66,3.09,ZA,2023-04-07
445,sestri levante,44.2732,9.3968,12.02,84,100,1.34,IT,2023-04-07
446,leon valley,29.4952,-98.6186,13.08,93,100,4.63,US,2023-04-07
447,kinston,35.2627,-77.5816,12.31,93,100,7.72,US,2023-04-07
448,henties bay,-22.116,14.2845,15.74,92,9,1.58,NA,2023-04-07
449,palmas,-10.2128,-48.3603,29.93,66,40,1.54,BR,2023-04-07
450,kabansk,52.0486,106.6528,0.08,75,6,2.46,RU,2023-04-07
451,hamada,34.8833,132.0833,8.8,61,86,6.44,JP,2023-04-07
452,ayagoz,47.9714,80.4392,1.77,96,100,7.61,KZ,2023-04-07
453,nastola,60.95,25.9333,-0.65,98,58,1.3,FI,2023-04-07
454,muroto,33.2833,134.15,14.13,62,12,6.96,JP,2023-04-07
455,aljezur,37.3191,-8.8033,13.51,60,6,2.81,PT,2023-04-07
456,irtyshskiy,58.3333,68.1333,-9.58,74,49,3.62,RU,2023-04-07
457,uribia,11.7139,-72.266,30.96,48,75,7.55,CO,2023-04-07
458,rio gallegos,-51.6226,-69.2181,13.03,21,20,13.38,AR,2023-04-07
459,tautira,-17.7333,-149.15,27.99,79,100,8.79,PF,2023-04-07
460,porto velho,-8.7619,-63.9039,28.03,78,0,1.03,BR,2023-04-07
461,sao joao da barra,-21.6403,-41.0511,26.05,87,29,3.71,BR,2023-04-07
462,klaksvik,62.2266,-6.589,7.51,90,13,9.69,FO,2023-04-07
463,sebastian,35.1668,-94.2669,19.39,44,100,3.21,US,2023-04-07
464,macklin,52.3334,-109.9348,1.19,95,7,7.04,CA,2023-04-07
465,torrevieja,37.9787,-0.6822,15.46,71,0,2.77,ES,2023-04-07
466,kieta,-6.2167,155.6333,28.37,71,88,1.46,PG,2023-04-07
467,union,40.6334,-74.2663,12.95,31,0,6.17,US,2023-04-07
468,tezu,27.9167,96.1667,19.1,55,24,2.15,IN,2023-04-07
469,ilinskiy,55.619,38.1182,4.58,48,0,2.0,RU,2023-04-07
470,porbandar,21.6422,69.6093,25.2,70,55,4.77,IN,2023-04-07
471,coihaique,-45.5752,-72.0662,12.34,54,0,4.63,CL,2023-04-07
472,kupang,-10.1667,123.5833,24.91,83,100,3.42,ID,2023-04-07
473,araouane,18.9048,-3.5265,27.61,15,99,4.08,ML,2023-04-07
474,poya,-21.35,165.15,25.47,67,0,0.42,NC,2023-04-07
475,aklavik,68.2191,-135.0107,-12.26,85,100,4.41,CA,2023-04-07
476,panino,51.6467,40.1346,7.96,63,89,4.82,RU,2023-04-07
477,hobyo,5.3505,48.5268,27.51,66,11,6.52,SO,2023-04-07
478,kaya,13.0917,-1.0844,32.95,29,61,1.56,BF,2023-04-07
479,ugoofaaru,5.6667,73.0,27.99,73,16,2.93,MV,2023-04-07
480,maarianhamina,60.0973,19.9348,1.01,93,40,3.09,AX,2023-04-07
481,ucluelet,48.9329,-125.5528,9.49,81,100,3.4,CA,2023-04-07
482,xam nua,20.4197,104.0439,18.55,91,83,1.24,LA,2023-04-07
483,vila franca do campo,37.7167,-25.4333,11.23,63,43,5.09,PT,2023-04-07
484,harper,4.375,-7.7169,26.83,85,100,2.95,LR,2023-04-07
485,lubango,-14.9172,13.4925,17.92,82,75,3.09,AO,2023-04-07
486,alexandria,31.2156,29.9553,16.3,78,52,6.16,EG,2023-04-07
487,hay river,60.8156,-115.7999,10.99,40,40,7.72,CA,2023-04-07
488,kailua,21.4022,-157.7394,26.99,78,100,6.69,US,2023-04-07
489,deputatskiy,69.3,139.9,-26.07,100,100,1.26,RU,2023-04-07
490,ronneby,56.21,15.276,3.28,93,100,4.63,SE,2023-04-07
491,shelburne,44.0787,-80.2041,3.75,53,0,5.31,CA,2023-04-07
492,port hawkesbury,45.6169,-61.3485,3.43,77,100,4.02,CA,2023-04-07
493,nizhniy kuranakh,58.8353,125.4869,-8.42,86,100,2.21,RU,2023-04-07
494,sur,22.5667,59.5289,25.15,70,7,5.29,OM,2023-04-07
495,kokorevka,52.5872,34.2778,9.0,74,100,2.83,RU,2023-04-07
496,taizhou,32.4933,119.9106,5.31,72,30,1.49,CN,2023-04-07
497,saint-louis,16.3333,-15.0,30.8,20,88,7.65,SN,2023-04-07
498,yuli,9.6989,10.2744,32.21,27,87,1.4,NG,2023-04-07
499,muros,42.7762,-9.0603,12.27,73,56,1.69,ES,2023-04-07
500,batagay,67.6333,134.6333,-22.13,86,72,2.62,RU,2023-04-07
501,shahr-e babak,30.1165,55.1186,13.67,30,4,1.66,IR,2023-04-07
502,sobolevo,54.4299,31.8996,7.1,78,100,3.31,RU,2023-04-07
503,tambacounda,13.7539,-13.7586,34.03,21,0,2.06,SN,2023-04-07
504,creston,41.0586,-94.3614,17.98,20,0,6.17,US,2023-04-07
505,coos bay,43.3665,-124.2179,11.66,85,100,6.69,US,2023-04-07
506,moron,-34.6534,-58.6198,24.4,69,0,3.01,AR,2023-04-07
507,chadiza,-14.0678,32.4392,17.32,96,80,1.27,ZM,2023-04-07
508,wewak,-3.5534,143.6268,26.05,83,100,1.75,PG,2023-04-07
509,normandin,48.8333,-72.5321,-3.83,54,100,9.26,CA,2023-04-07
510,ponta pora,-22.5361,-55.7256,23.95,73,20,3.09,BR,2023-04-07
511,onufriyivka,48.9072,33.4487,8.09,91,100,3.78,UA,2023-04-07
512,ostrovnoy,68.0531,39.5131,-0.55,91,90,8.19,RU,2023-04-07
513,colares,38.7992,-9.4469,17.41,56,8,4.02,PT,2023-04-07
514,ayni,39.3941,68.5377,10.01,69,97,3.27,TJ,2023-04-07
515,sambava,-14.2667,50.1667,24.07,89,17,3.61,MG,2023-04-07
516,isangel,-19.55,169.2667,27.59,68,1,1.4,VU,2023-04-07
517,lakes entrance,-37.8811,147.981,15.09,84,100,8.26,AU,2023-04-07
518,hasaki,35.7333,140.8333,16.23,79,38,3.88,JP,2023-04-07
519,emba,48.8264,58.1442,4.73,78,95,9.06,KZ,2023-04-07
520,lazaro cardenas,17.9583,-102.2,29.29,48,0,4.85,MX,2023-04-07
521,castrovillari,39.8203,16.2123,3.49,87,23,1.98,IT,2023-04-07
522,mahebourg,-20.4081,57.7,24.58,94,20,1.03,MU,2023-04-07
523,liepaja,56.5419,21.0367,8.99,66,0,2.57,LV,2023-04-07
524,erenhot,43.6475,111.9767,2.6,30,0,6.42,CN,2023-04-07
525,qinggang,46.6833,126.0833,-2.16,70,20,3.46,CN,2023-04-07
526,yenagoa,4.9247,6.2642,25.6,92,90,1.91,NG,2023-04-07
527,temerloh,3.4483,102.4176,23.32,98,72,0.45,MY,2023-04-07
528,talara,-4.5772,-81.2719,28.42,83,0,5.14,PE,2023-04-07
529,lebrija,36.9208,-6.0753,16.91,35,0,2.06,ES,2023-04-07
530,doka,13.5167,35.7667,29.7,17,77,4.48,SD,2023-04-07
531,west bend,43.4253,-88.1834,6.92,62,0,4.12,US,2023-04-07
532,byron bay,-28.65,153.6167,22.28,66,5,5.17,AU,2023-04-07
533,la tijera,19.9,-104.4,25.65,20,0,4.85,MX,2023-04-07
534,tessalit,20.1986,1.0114,26.15,13,84,3.82,ML,2023-04-07
535,wukari,7.85,9.7833,28.86,57,74,5.07,NG,2023-04-07
536,esso,55.9333,158.7,-4.39,79,100,2.63,RU,2023-04-07
537,burnie,-41.0667,145.9167,12.75,75,54,5.03,AU,2023-04-07
538,mikuni,36.2171,136.1519,7.95,82,54,5.81,JP,2023-04-07
539,impfondo,1.6381,18.0667,23.06,85,26,0.95,CG,2023-04-07
540,teya,60.3778,92.6267,-26.89,100,70,1.98,RU,2023-04-07
541,guangyuan,32.442,105.823,12.02,81,71,0.79,CN,2023-04-07
542,troitsko-pechorsk,62.7084,56.1964,-6.06,93,50,3.4,RU,2023-04-07
543,brighton,50.8284,-0.1395,9.3,88,22,0.89,GB,2023-04-07
544,beterou,9.1992,2.2586,30.01,47,90,3.31,BJ,2023-04-07
545,kalmunai,7.4167,81.8167,25.48,74,25,0.49,LK,2023-04-07
546,pangnirtung,66.1451,-65.7125,-19.0,84,0,4.12,CA,2023-04-07
547,flinders,-34.5833,150.8552,17.88,73,45,3.13,AU,2023-04-07
548,tymovskoye,50.8456,142.655,-2.26,89,83,2.34,RU,2023-04-07
549,pimentel,-6.8367,-79.9342,31.16,62,40,4.63,PE,2023-04-07
550,noumea,-22.2763,166.4572,25.56,99,2,1.58,NC,2023-04-07
551,mrkonjic grad,44.4158,17.0861,2.9,79,100,1.51,BA,2023-04-07
552,maningrida,-12.0667,134.2667,25.26,91,98,2.73,AU,2023-04-07
553,richards bay,-28.783,32.0377,20.28,94,1,0.98,ZA,2023-04-07
554,beckley,37.7782,-81.1882,9.27,87,100,3.6,US,2023-04-07
555,yumen,40.2833,97.2,5.45,14,0,5.28,CN,2023-04-07
556,sotouboua,8.5667,0.9833,24.02,71,98,1.73,TG,2023-04-07
557,paamiut,61.994,-49.6678,-0.61,87,45,7.65,GL,2023-04-07
558,tilhar,27.9833,79.7333,21.75,30,0,2.79,IN,2023-04-07
559,mocuba,-16.8392,36.9856,21.14,89,33,1.03,MZ,2023-04-07
560,north bend,43.4065,-124.2243,12.36,86,100,6.69,US,2023-04-07
561,pisco,-13.7,-76.2167,28.03,65,20,7.2,PE,2023-04-07
562,jaffna,9.6685,80.0074,26.57,75,5,4.09,LK,2023-04-07
563,ankang,32.68,109.0172,11.99,49,100,0.94,CN,2023-04-07
564,brae,60.3964,-1.353,6.68,92,46,6.42,GB,2023-04-07
